id,kanji_list,kana_list,tokens
s069,"[90, 57]",[],"[{""kind"": ""word"", ""ja"": ""麺"", ""reading"": ""めん"", ""en"": ""noodles"", ""kanji"": [""麺""], ""targets"": [90]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""食べる"", ""reading"": ""たべる"", ""en"": ""eat"", ""kanji"": [""食""], ""targets"": [57]}]"
s070,"[91, 92]",[],"[{""kind"": ""word"", ""ja"": ""油"", ""reading"": ""あぶら"", ""en"": ""oil"", ""kanji"": [""油""], ""targets"": [91]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""塩"", ""reading"": ""しお"", ""en"": ""salt"", ""kanji"": [""塩""], ""targets"": [92]}]"
s071,"[92, 76, 61]",[],"[{""kind"": ""word"", ""ja"": ""塩"", ""reading"": ""しお"", ""en"": ""salt"", ""kanji"": [""塩""], ""targets"": [92]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""少し"", ""reading"": ""すこし"", ""en"": ""a little"", ""kanji"": [""少""], ""targets"": [76]}, {""kind"": ""word"", ""ja"": ""入れる"", ""reading"": ""いれる"", ""en"": ""add"", ""kanji"": [""入""], ""targets"": [61]}]"
s072,"[261, 93, 61]",[],"[{""kind"": ""word"", ""ja"": ""砂糖"", ""reading"": ""さとう"", ""en"": ""sugar"", ""kanji"": [""砂"", ""糖""], ""targets"": [261, 93]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""入れる"", ""reading"": ""いれる"", ""en"": ""add"", ""kanji"": [""入""], ""targets"": [61]}]"
s073,"[85, 86, 57]",[],"[{""kind"": ""word"", ""ja"": ""野菜"", ""reading"": ""やさい"", ""en"": ""vegetable"", ""kanji"": [""野"", ""菜""], ""targets"": [85, 86]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""食べる"", ""reading"": ""たべる"", ""en"": ""eat"", ""kanji"": [""食""], ""targets"": [57]}]"
s074,"[82, 89]",[],"[{""kind"": ""word"", ""ja"": ""お茶"", ""reading"": ""おちゃ"", ""en"": ""tea"", ""kanji"": [""茶""], ""targets"": [82]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""ご飯"", ""reading"": ""ごはん"", ""en"": ""rice"", ""kanji"": [""飯""], ""targets"": [89]}]"
s075,"[89, 174]",[],"[{""kind"": ""word"", ""ja"": ""ご飯"", ""reading"": ""ごはん"", ""en"": ""meal"", ""kanji"": [""飯""], ""targets"": [89]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""作る"", ""reading"": ""つくる"", ""en"": ""make"", ""kanji"": [""作""], ""targets"": [174]}]"
s076,"[80, 69]",[],"[{""kind"": ""word"", ""ja"": ""肉"", ""reading"": ""にく"", ""en"": ""meat"", ""kanji"": [""肉""], ""targets"": [80]}, {""kind"": ""particle"", ""kana"": ""が""}, {""kind"": ""word"", ""ja"": ""高い"", ""reading"": ""たかい"", ""en"": ""expensive"", ""kanji"": [""高""], ""targets"": [69]}]"
s077,"[96, 97, 54]",[],"[{""kind"": ""word"", ""ja"": ""学校"", ""reading"": ""がっこう"", ""en"": ""school"", ""kanji"": [""学"", ""校""], ""targets"": [96, 97]}, {""kind"": ""particle"", ""kana"": ""に""}, {""kind"": ""word"", ""ja"": ""行く"", ""reading"": ""いく"", ""en"": ""go"", ""kanji"": [""行""], ""targets"": [54]}]"
s078,"[69, 97, 96, 98]",[],"[{""kind"": ""word"", ""ja"": ""高校"", ""reading"": ""こうこう"", ""en"": ""high school"", ""kanji"": [""高"", ""校""], ""targets"": [69, 97]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""学生"", ""reading"": ""がくせい"", ""en"": ""student"", ""kanji"": [""学"", ""生""], ""targets"": [96, 98]}]"
s079,[98],[],"[{""kind"": ""word"", ""ja"": ""生まれる"", ""reading"": ""うまれる"", ""en"": ""be born"", ""kanji"": [""生""], ""targets"": [98]}]"
s080,"[99, 94]",[],"[{""kind"": ""word"", ""ja"": ""白い"", ""reading"": ""しろい"", ""en"": ""white"", ""kanji"": [""白""], ""targets"": [99]}, {""kind"": ""word"", ""ja"": ""車"", ""reading"": ""くるま"", ""en"": ""car"", ""kanji"": [""車""], ""targets"": [94]}]"
s081,"[39, 100, 66]",[],"[{""kind"": ""word"", ""ja"": ""上手に"", ""reading"": ""じょうずに"", ""en"": ""skillfully"", ""kanji"": [""上"", ""手""], ""targets"": [39, 100]}, {""kind"": ""word"", ""ja"": ""話す"", ""reading"": ""はなす"", ""en"": ""speak"", ""kanji"": [""話""], ""targets"": [66]}]"
s082,"[40, 100]",[],"[{""kind"": ""word"", ""ja"": ""下手"", ""reading"": ""へた"", ""en"": ""unskilled"", ""kanji"": [""下"", ""手""], ""targets"": [40, 100]}, {""kind"": ""particle"", ""kana"": ""です""}]"
s083,"[35, 144, 59]",[],"[{""kind"": ""word"", ""ja"": ""名前"", ""reading"": ""なまえ"", ""en"": ""name"", ""kanji"": [""名"", ""前""], ""targets"": [35, 144]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""言う"", ""reading"": ""いう"", ""en"": ""say"", ""kanji"": [""言""], ""targets"": [59]}]"
s084,"[72, 60]",[],"[{""kind"": ""word"", ""ja"": ""円"", ""reading"": ""えん"", ""en"": ""yen"", ""kanji"": [""円""], ""targets"": [72]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""出す"", ""reading"": ""だす"", ""en"": ""pay"", ""kanji"": [""出""], ""targets"": [60]}]"
s085,"[76, 68]",[],"[{""kind"": ""word"", ""ja"": ""少し"", ""reading"": ""すこし"", ""en"": ""a little"", ""kanji"": [""少""], ""targets"": [76]}, {""kind"": ""word"", ""ja"": ""待って"", ""reading"": ""まって"", ""en"": ""wait"", ""kanji"": [""待""], ""targets"": [68], ""lemma"": ""待つ""}]"
s086,"[32, 33]",[],"[{""kind"": ""word"", ""ja"": ""男女"", ""reading"": ""だんじょ"", ""en"": ""men and women"", ""kanji"": [""男"", ""女""], ""targets"": [32, 33]}, {""kind"": ""particle"", ""kana"": ""が""}, {""kind"": ""word"", ""ja"": ""いる"", ""reading"": ""いる"", ""en"": ""there are"", ""kanji"": [], ""targets"": []}]"
s087,"[20, 39]",[],"[{""kind"": ""word"", ""ja"": ""土"", ""reading"": ""つち"", ""en"": ""soil"", ""kanji"": [""土""], ""targets"": [20]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""上"", ""reading"": ""うえ"", ""en"": ""on"", ""kanji"": [""上""], ""targets"": [39]}]"
s088,"[18, 75]",[],"[{""kind"": ""word"", ""ja"": ""木"", ""reading"": ""き"", ""en"": ""tree"", ""kanji"": [""木""], ""targets"": [18]}, {""kind"": ""particle"", ""kana"": ""が""}, {""kind"": ""word"", ""ja"": ""多い"", ""reading"": ""おおい"", ""en"": ""many"", ""kanji"": [""多""], ""targets"": [75]}]"
s089,"[16, 56]",[],"[{""kind"": ""word"", ""ja"": ""火"", ""reading"": ""ひ"", ""en"": ""fire"", ""kanji"": [""火""], ""targets"": [16]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""見る"", ""reading"": ""みる"", ""en"": ""watch"", ""kanji"": [""見""], ""targets"": [56]}]"
s090,"[19, 76]",[],"[{""kind"": ""word"", ""ja"": ""金"", ""reading"": ""かね"", ""en"": ""money"", ""kanji"": [""金""], ""targets"": [19]}, {""kind"": ""particle"", ""kana"": ""が""}, {""kind"": ""word"", ""ja"": ""少ない"", ""reading"": ""すくない"", ""en"": ""little"", ""kanji"": [""少""], ""targets"": [76]}]"
s091,"[67, 68]",[],"[{""kind"": ""word"", ""ja"": ""立って"", ""reading"": ""たって"", ""en"": ""stand"", ""kanji"": [""立""], ""targets"": [67], ""lemma"": ""立つ""}, {""kind"": ""word"", ""ja"": ""待つ"", ""reading"": ""まつ"", ""en"": ""wait"", ""kanji"": [""待""], ""targets"": [68]}]"
s092,"[65, 23]",[],"[{""kind"": ""word"", ""ja"": ""聞く"", ""reading"": ""きく"", ""en"": ""ask"", ""kanji"": [""聞""], ""targets"": [65]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""分かる"", ""reading"": ""わかる"", ""en"": ""understand"", ""kanji"": [""分""], ""targets"": [23]}]"
s093,"[56, 65]",[],"[{""kind"": ""word"", ""ja"": ""見て"", ""reading"": ""みて"", ""en"": ""look"", ""kanji"": [""見""], ""targets"": [56], ""lemma"": ""見る""}, {""kind"": ""word"", ""ja"": ""聞く"", ""reading"": ""きく"", ""en"": ""listen"", ""kanji"": [""聞""], ""targets"": [65]}]"
s094,"[28, 162, 89, 57]",[],"[{""kind"": ""word"", ""ja"": ""毎朝"", ""reading"": ""まいあさ"", ""en"": ""every morning"", ""kanji"": [""毎"", ""朝""], ""targets"": [28, 162]}, {""kind"": ""word"", ""ja"": ""ご飯"", ""reading"": ""ごはん"", ""en"": ""rice"", ""kanji"": [""飯""], ""targets"": [89]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""食べる"", ""reading"": ""たべる"", ""en"": ""eat"", ""kanji"": [""食""], ""targets"": [57]}]"
s095,"[77, 32, 98]",[],"[{""kind"": ""word"", ""ja"": ""長男"", ""reading"": ""ちょうなん"", ""en"": ""eldest son"", ""kanji"": [""長"", ""男""], ""targets"": [77, 32]}, {""kind"": ""particle"", ""kana"": ""が""}, {""kind"": ""word"", ""ja"": ""生まれた"", ""reading"": ""うまれた"", ""en"": ""was born"", ""kanji"": [""生""], ""targets"": [98], ""lemma"": ""生まれる""}]"
s096,"[99, 296]",[],"[{""kind"": ""word"", ""ja"": ""白"", ""reading"": ""しろ"", ""en"": ""white"", ""kanji"": [""白""], ""targets"": [99]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""黒"", ""reading"": ""くろ"", ""en"": ""black"", ""kanji"": [""黒""], ""targets"": [296]}]"
s097,"[52, 44, 30]",[],"[{""kind"": ""word"", ""ja"": ""外国"", ""reading"": ""がいこく"", ""en"": ""foreign country"", ""kanji"": [""外"", ""国""], ""targets"": [52, 44]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""人"", ""reading"": ""ひと"", ""en"": ""person"", ""kanji"": [""人""], ""targets"": [30]}]"
s098,"[28, 15, 71, 62]",[],"[{""kind"": ""word"", ""ja"": ""毎月"", ""reading"": ""まいつき"", ""en"": ""every month"", ""kanji"": [""毎"", ""月""], ""targets"": [28, 15]}, {""kind"": ""word"", ""ja"": ""本"", ""reading"": ""ほん"", ""en"": ""book"", ""kanji"": [""本""], ""targets"": [71]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""買う"", ""reading"": ""かう"", ""en"": ""buy"", ""kanji"": [""買""], ""targets"": [62]}]"
s099,"[25, 23]",[],"[{""kind"": ""word"", ""ja"": ""半分"", ""reading"": ""はんぶん"", ""en"": ""half"", ""kanji"": [""半"", ""分""], ""targets"": [25, 23]}, {""kind"": ""particle"", ""kana"": ""に""}, {""kind"": ""word"", ""ja"": ""分ける"", ""reading"": ""わける"", ""en"": ""split"", ""kanji"": [""分""], ""targets"": [23], ""lemma"": ""分かる""}]"
s100,"[4, 5]",[],"[{""kind"": ""word"", ""ja"": ""四"", ""reading"": ""よん"", ""en"": ""four"", ""kanji"": [""四""], ""targets"": [4]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""五"", ""reading"": ""ご"", ""en"": ""five"", ""kanji"": [""五""], ""targets"": [5]}]"
s101,"[6, 7]",[],"[{""kind"": ""word"", ""ja"": ""六"", ""reading"": ""ろく"", ""en"": ""six"", ""kanji"": [""六""], ""targets"": [6]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""七"", ""reading"": ""なな"", ""en"": ""seven"", ""kanji"": [""七""], ""targets"": [7]}]"
s102,"[8, 9]",[],"[{""kind"": ""word"", ""ja"": ""八"", ""reading"": ""はち"", ""en"": ""eight"", ""kanji"": [""八""], ""targets"": [8]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""九"", ""reading"": ""きゅう"", ""en"": ""nine"", ""kanji"": [""九""], ""targets"": [9]}]"
s103,"[3, 30, 56]",[],"[{""kind"": ""word"", ""ja"": ""三人"", ""reading"": ""さんにん"", ""en"": ""three people"", ""kanji"": [""三"", ""人""], ""targets"": [3, 30]}, {""kind"": ""particle"", ""kana"": ""で""}, {""kind"": ""word"", ""ja"": ""見る"", ""reading"": ""みる"", ""en"": ""watch"", ""kanji"": [""見""], ""targets"": [56]}]"
s104,"[2, 62]",[],"[{""kind"": ""word"", ""ja"": ""二つ"", ""reading"": ""ふたつ"", ""en"": ""two"", ""kanji"": [""二""], ""targets"": [2]}, {""kind"": ""word"", ""ja"": ""買う"", ""reading"": ""かう"", ""en"": ""buy"", ""kanji"": [""買""], ""targets"": [62]}]"
s105,"[10, 11, 12]",[],"[{""kind"": ""word"", ""ja"": ""十"", ""reading"": ""じゅう"", ""en"": ""ten"", ""kanji"": [""十""], ""targets"": [10]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""百"", ""reading"": ""ひゃく"", ""en"": ""hundred"", ""kanji"": [""百""], ""targets"": [11]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""千"", ""reading"": ""せん"", ""en"": ""thousand"", ""kanji"": [""千""], ""targets"": [12]}]"
s106,"[12, 13]",[],"[{""kind"": ""word"", ""ja"": ""千"", ""reading"": ""せん"", ""en"": ""thousand"", ""kanji"": [""千""], ""targets"": [12]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""万"", ""reading"": ""まん"", ""en"": ""ten thousand"", ""kanji"": [""万""], ""targets"": [13]}]"
s107,"[11, 53]",[],"[{""kind"": ""word"", ""ja"": ""百"", ""reading"": ""ひゃく"", ""en"": ""hundred"", ""kanji"": [""百""], ""targets"": [11]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""内"", ""reading"": ""うち"", ""en"": ""out of"", ""kanji"": [""内""], ""targets"": [53]}]"
s108,"[2, 3, 64]",[],"[{""kind"": ""word"", ""ja"": ""二"", ""reading"": ""に"", ""en"": ""two"", ""kanji"": [""二""], ""targets"": [2]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""三"", ""reading"": ""さん"", ""en"": ""three"", ""kanji"": [""三""], ""targets"": [3]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""書く"", ""reading"": ""かく"", ""en"": ""write"", ""kanji"": [""書""], ""targets"": [64]}]"
s109,"[4, 30, 5, 6]",[],"[{""kind"": ""word"", ""ja"": ""四人"", ""reading"": ""よにん"", ""en"": ""four people"", ""kanji"": [""四"", ""人""], ""targets"": [4, 30]}, {""kind"": ""particle"", ""kana"": ""か""}, {""kind"": ""word"", ""ja"": ""五人"", ""reading"": ""ごにん"", ""en"": ""five people"", ""kanji"": [""五"", ""人""], ""targets"": [5, 30]}, {""kind"": ""particle"", ""kana"": ""か""}, {""kind"": ""word"", ""ja"": ""六人"", ""reading"": ""ろくにん"", ""en"": ""six people"", ""kanji"": [""六"", ""人""], ""targets"": [6, 30]}, {""kind"": ""particle"", ""kana"": ""いる""}]"
s110,"[7, 8, 9, 63]",[],"[{""kind"": ""word"", ""ja"": ""七"", ""reading"": ""なな"", ""en"": ""seven"", ""kanji"": [""七""], ""targets"": [7]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""八"", ""reading"": ""はち"", ""en"": ""eight"", ""kanji"": [""八""], ""targets"": [8]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""九"", ""reading"": ""きゅう"", ""en"": ""nine"", ""kanji"": [""九""], ""targets"": [9]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""読む"", ""reading"": ""よむ"", ""en"": ""read"", ""kanji"": [""読""], ""targets"": [63]}]"
s111,"[1, 10]",[],"[{""kind"": ""word"", ""ja"": ""一"", ""reading"": ""いち"", ""en"": ""one"", ""kanji"": [""一""], ""targets"": [1]}, {""kind"": ""particle"", ""kana"": ""から""}, {""kind"": ""word"", ""ja"": ""十"", ""reading"": ""じゅう"", ""en"": ""ten"", ""kanji"": [""十""], ""targets"": [10]}, {""kind"": ""particle"", ""kana"": ""まで""}]"
s112,"[15, 16, 17]",[],"[{""kind"": ""word"", ""ja"": ""月"", ""reading"": ""つき"", ""en"": ""month"", ""kanji"": [""月""], ""targets"": [15]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""火"", ""reading"": ""ひ"", ""en"": ""fire"", ""kanji"": [""火""], ""targets"": [16]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""水"", ""reading"": ""みず"", ""en"": ""water"", ""kanji"": [""水""], ""targets"": [17]}]"
s113,"[18, 19, 20]",[],"[{""kind"": ""word"", ""ja"": ""木"", ""reading"": ""き"", ""en"": ""tree"", ""kanji"": [""木""], ""targets"": [18]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""金"", ""reading"": ""きん"", ""en"": ""gold"", ""kanji"": [""金""], ""targets"": [19]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""土"", ""reading"": ""つち"", ""en"": ""earth"", ""kanji"": [""土""], ""targets"": [20]}]"
s114,"[24, 21, 73]",[],"[{""kind"": ""word"", ""ja"": ""今年"", ""reading"": ""ことし"", ""en"": ""this year"", ""kanji"": [""今"", ""年""], ""targets"": [24, 21]}, {""kind"": ""particle"", ""kana"": ""は""}, {""kind"": ""word"", ""ja"": ""何"", ""reading"": ""なん"", ""en"": ""what"", ""kanji"": [""何""], ""targets"": [73]}, {""kind"": ""word"", ""ja"": ""年"", ""reading"": ""ねん"", ""en"": ""years"", ""kanji"": [""年""], ""targets"": [21]}, {""kind"": ""particle"", ""kana"": ""ですか""}]"
s115,"[25, 21, 1, 13, 72]",[],"[{""kind"": ""word"", ""ja"": ""半年"", ""reading"": ""はんとし"", ""en"": ""half year"", ""kanji"": [""半"", ""年""], ""targets"": [25, 21]}, {""kind"": ""particle"", ""kana"": ""で""}, {""kind"": ""word"", ""ja"": ""一万"", ""reading"": ""いちまん"", ""en"": ""10,000"", ""kanji"": [""一"", ""万""], ""targets"": [1, 13]}, {""kind"": ""word"", ""ja"": ""円"", ""reading"": ""えん"", ""en"": ""yen"", ""kanji"": [""円""], ""targets"": [72]}]"
s116,"[28, 27, 20, 14, 151]",[],"[{""kind"": ""word"", ""ja"": ""毎週"", ""reading"": ""まいしゅう"", ""en"": ""every week"", ""kanji"": [""毎"", ""週""], ""targets"": [28, 27]}, {""kind"": ""word"", ""ja"": ""土日"", ""reading"": ""どにち"", ""en"": ""weekend"", ""kanji"": [""土"", ""日""], ""targets"": [20, 14]}, {""kind"": ""word"", ""ja"": ""休む"", ""reading"": ""やすむ"", ""en"": ""rest"", ""kanji"": [""休""], ""targets"": [151]}]"
s117,"[1, 27, 26, 68]",[],"[{""kind"": ""word"", ""ja"": ""一"", ""reading"": ""いっ"", ""en"": ""one"", ""kanji"": [""一""], ""targets"": [1]}, {""kind"": ""word"", ""ja"": ""週間"", ""reading"": ""しゅうかん"", ""en"": ""weeks"", ""kanji"": [""週"", ""間""], ""targets"": [27, 26]}, {""kind"": ""word"", ""ja"": ""待つ"", ""reading"": ""まつ"", ""en"": ""wait"", ""kanji"": [""待""], ""targets"": [68]}]"
s118,"[31, 37, 38]",[],"[{""kind"": ""word"", ""ja"": ""私"", ""reading"": ""わたし"", ""en"": ""I"", ""kanji"": [""私""], ""targets"": [31]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""父"", ""reading"": ""ちち"", ""en"": ""father"", ""kanji"": [""父""], ""targets"": [37]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""母"", ""reading"": ""はは"", ""en"": ""mother"", ""kanji"": [""母""], ""targets"": [38]}]"
s119,"[33, 34, 35, 144]",[],"[{""kind"": ""word"", ""ja"": ""女"", ""reading"": ""おんな"", ""en"": ""woman"", ""kanji"": [""女""], ""targets"": [33]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""子"", ""reading"": ""こ"", ""en"": ""child"", ""kanji"": [""子""], ""targets"": [34]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""名前"", ""reading"": ""なまえ"", ""en"": ""name"", ""kanji"": [""名"", ""前""], ""targets"": [35, 144]}]"
s120,"[36, 256, 31]",[],"[{""kind"": ""word"", ""ja"": ""友達"", ""reading"": ""ともだち"", ""en"": ""friend"", ""kanji"": [""友"", ""達""], ""targets"": [36, 256]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""私"", ""reading"": ""わたし"", ""en"": ""I"", ""kanji"": [""私""], ""targets"": [31]}]"
s121,"[37, 94]",[],"[{""kind"": ""word"", ""ja"": ""父"", ""reading"": ""ちち"", ""en"": ""father"", ""kanji"": [""父""], ""targets"": [37]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""車"", ""reading"": ""くるま"", ""en"": ""car"", ""kanji"": [""車""], ""targets"": [94]}]"
s122,"[38, 43, 50]",[],"[{""kind"": ""word"", ""ja"": ""母"", ""reading"": ""はは"", ""en"": ""mother"", ""kanji"": [""母""], ""targets"": [38]}, {""kind"": ""particle"", ""kana"": ""は""}, {""kind"": ""word"", ""ja"": ""小さい"", ""reading"": ""ちいさい"", ""en"": ""small"", ""kanji"": [""小""], ""targets"": [43]}, {""kind"": ""word"", ""ja"": ""店"", ""reading"": ""みせ"", ""en"": ""shop"", ""kanji"": [""店""], ""targets"": [50]}]"
